,Bitcoin Price,S&P500 Price
2014-02-06,-0.08358208955223878,0.01243977072914526
2014-02-07,-0.1606948968512486,0.013301906475022829
2014-02-10,-0.1625700733074601,0.0015692646715117498
2014-02-11,-0.006179196704428458,0.011062094408391898
2014-02-12,-0.08272884283246973,-0.0002692677565599988
2014-02-13,-0.15006590096027117,0.005810054637599871
2014-02-14,-0.05250332299512628,0.004809189924747104
2014-02-18,-0.3126022913256956,0.0011584712530525731
2014-02-19,-0.11054421768707479,-0.006524479019535456
2014-02-20,-0.5720841300191204,0.006031442241968499
2014-02-21,-0.002680965147453196,-0.0019187076715694307
2014-02-24,0.5591397849462367,0.006186521443158455
2014-02-25,-0.2195402298850574,-0.0013476870118693807
2014-02-26,3.367452135493372,2.167880679859735e-05
2014-02-27,0.005732591468555093,0.004948080383272879
2014-02-28,-0.037887678122380586,0.00278273624945391
2014-03-03,0.1538595574141839,-0.007378525908198652
2014-03-04,-0.0006040471156751881,0.01526767186966671
2014-03-05,-0.005288606829857989,-5.336435581226873e-05
2014-03-06,-0.015190642564180457,0.0017184239597398676
2014-03-07,-0.04874286595711852,0.0005380841009468007
2014-03-10,-0.005999675693205808,-0.00046324891908577914
2014-03-11,-0.007014681892332675,-0.0050821182950930854
2014-03-12,0.017578445868243753,0.00030519963804387373
2014-03-13,0.009041007426541903,-0.011701102665667595
2014-03-14,-0.01759999999999995,-0.0028217988019539897
2014-03-17,-0.012377850162866522,0.009613661175473576
2014-03-18,-0.012368073878627928,0.007219595121662481
2014-03-19,-0.006511938554015662,-0.006131659767659281
2014-03-20,-0.04873949579831938,0.006040510111405606
2014-03-21,-0.028975265017667784,-0.0029326766416846173
2014-03-24,0.03275109170305668,-0.004864667938195066
2014-03-25,-0.008280479210711844,0.004403910758893792
2014-03-26,-0.0007106057914371133,-0.007000353769792356
2014-03-27,-0.18133333333333335,-0.0019000734119272167
2014-03-28,0.0479913137893595,0.004640245749145455
2014-03-31,-0.07853294653957732,0.007924117957386345
2014-04-01,0.04227569147740051,0.007039319781663611
2014-04-02,-0.08435814455231938,0.002853324281895775
2014-04-03,0.02803958529688977,-0.0011264477233063896
2014-04-04,0.01856520742608292,-0.012537259698110481
2014-04-07,0.04050405040504046,-0.010750151467221358
2014-04-08,0.009083044982699073,0.003750596193036415
2014-04-09,-0.019931418774110643,0.010918162379317087
2014-04-10,-0.15897660179313355,-0.020884743988291765
2014-04-11,0.13130525221008837,-0.009486765443952216
2014-04-14,0.09951735233279702,0.008217261757238248
2014-04-15,0.10033444816053505,0.006757310404728489
2014-04-16,0.02013677811550152,0.01048844805695115
2014-04-17,-0.06517690875232773,0.0013638975251166752
2014-04-21,-0.013545816733067761,0.0037751025551653328
2014-04-22,-0.014741518578352153,0.004092120797696275
2014-04-23,-0.0012297601967615757,-0.0022132957356812977
2014-04-24,0.026677611327724282,0.0017169762022830604
2014-04-25,-0.07155706576054366,-0.008096411708656825
2014-04-28,-0.048654467168999016,0.00323602017816893
2014-04-29,0.00950441276306857,0.004760809444589897
2014-04-30,-0.00112082492714638,0.0029920195066894806
2014-05-01,0.03254039497307004,-0.00014331590541150074
2014-05-02,-0.013910019560965048,-0.0013484243608256063
2014-05-05,-0.05025347145690984,0.0018712057582104258
2014-05-06,0.003016941285681085,-0.008988358642938232
2014-05-07,0.03308653401203143,0.005616473561347535
2014-05-08,-0.012094064949607963,-0.001373648314086262
2014-05-09,0.009975062344139696,0.0015194894515442314
2014-05-12,-0.0163860830527498,0.009672714109279834
2014-05-13,-0.009812870835235077,0.00042179632509942167
2014-05-14,0.020050702926941888,-0.0047010461408732995
2014-05-15,0.01242657026660643,-0.009361778737960291
2014-05-16,0.012274045971881309,0.0037469599379960083
2014-05-19,-0.0213844797178131,0.003844802061921504
2014-05-20,0.09168731696328014,-0.006498397945975731
2014-05-21,0.008666941807676354,0.008116059653038521
2014-05-22,0.05441898527004896,0.002362250599831528
2014-05-23,0.005238649592549605,0.00424837119350685
2014-05-27,0.10036672457054618,0.005987803402208947
2014-05-28,0.0012278547623223446,-0.0011140691768964928
2014-05-29,-0.011212333566923527,0.005367110347788806
2014-05-30,0.08486888731396158,0.0018437211918562735
2014-06-02,0.07055365017148474,0.0007278133886472471
2014-06-03,0.021205186880244087,-0.0003792266892471696
2014-06-04,-0.04556319091723937,0.00189165592649565
2014-06-05,0.03333855063390212,0.006525302404714051
2014-06-06,-0.014843986670705966,0.0046277686734073065
2014-06-09,-0.009378843788437896,0.0009387311227839756
2014-06-10,0.01753841378239951,-0.0002459936349147318
2014-06-11,-0.019219035997559475,-0.0035370285884179786
2014-06-12,-0.07138413685847589,-0.007088878485922656
2014-06-13,0.0221068497739072,0.0031345363735746368
2014-06-16,-0.018351630345731507,0.0008367077101065767
2014-06-17,0.01001502253380071,0.0021725892516177847
2014-06-18,0.0018178813419269524,0.007718886297045868
2014-06-19,-0.00989772352358953,0.0012774785639098063
2014-06-20,-0.0156614461846053,0.0017300508298119244
2014-06-23,0.0006770480704132442,-0.0001324591032518807
2014-06-24,-0.004059539918809363,-0.006435308084642322
2014-06-25,-0.03447690217391297,0.0048974861280628446
2014-06-26,0.024978012313104703,-0.0011788541129760244
2014-06-27,0.03346490475373254,0.0019108735860047243
2014-06-30,0.05463301228827633,-0.0003722666449086365
2014-07-01,0.012753897024090799,0.006677787810614122
2014-07-02,0.003886815920397968,0.0006587882350557184
2014-07-03,-0.01192504258943794,0.005479535302995053
2014-07-07,-0.03824451410658303,-0.003923563542590047
2014-07-08,0.0027705345501953804,-0.0070487700048037505
2014-07-09,0.012514220705347023,0.004644270284308805
2014-07-10,-0.007383627608346766,-0.004131121282624384
2014-07-11,0.023447606727037495,0.001470977461978551
2014-07-14,-0.023068415231474182,0.004843537968153511
2014-07-15,0.0021025392204432336,-0.0019321228061301987
2014-07-16,-0.007746933505487497,0.0042011270574879855
2014-07-17,0.019193233571893398,-0.011834050777918548
2014-07-18,0.0014363230130864935,0.01026494801135791
2014-07-21,-0.003824701195219049,-0.0023202677154209317
2014-07-22,-0.004159334506478984,0.005016137776584273
2014-07-23,-0.001285140562248932,0.0017544478782776096
2014-07-24,-0.03184815827569576,0.00048817066849182744
2014-07-25,-0.0023259677687322844,-0.004849143351542851
2014-07-28,-0.020982514571190714,0.0002881203433182655
2014-07-29,-0.003572036060554562,-0.004527745071781997
2014-07-30,-0.03618982587913955,6.091525165596856e-05
2014-07-31,0.04410201912858658,-0.019999289365352446
2014-08-01,0.01577608142493636,-0.0028591110857888458
2014-08-04,-0.01002004008016033,0.007189050203880276
2014-08-05,-0.006747638326585648,-0.009685454798632254
2014-08-06,0.0016983695652172948,1.56232912025267e-05
2014-08-07,0.0050864699898269805,-0.005556597092030158
2014-08-08,0.005060728744939347,0.011531391884036735
2014-08-11,-0.033400469956361145,0.0027593847555642537
2014-08-12,-0.014238583087341383,-0.001636618962063574
2014-08-13,-0.045094239915448364,0.006707175177763425
2014-08-14,-0.0688064932669249,0.004345771348730265
2014-08-15,-0.016442155309033257,-6.137542323469969e-05
2014-08-18,-0.0690835850956697,0.00853170746677856
2014-08-19,0.0495456512332324,0.005000659316136913
2014-08-20,0.0653473510616367,0.002477795720629894
2014-08-21,0.002128482972136192,0.002949897055640305
2014-08-22,-0.0034755744352190643,-0.0019926017757744274
2014-08-25,-0.025576438674675517,0.004787769060551117
2014-08-26,0.01928812885265474,0.0010510931368623577
2014-08-27,0.005072181037846235,4.999950000494913e-05
2014-08-28,-0.008540372670807539,-0.0016898986060835952
2014-08-29,0.0035238841033673474,0.0033204122720034146
2014-09-02,-0.06574326960593069,-0.0005440832197746159
2014-09-03,0.002296930465650604,-0.0007791118125336505
2014-09-04,0.022916666666666696,-0.0015344475988643413
2014-09-05,-0.01507128309572292,0.005035917202713236
2014-09-08,-0.016335814722911568,-0.0030731529952034986
2014-09-09,-0.0016817321841496868,-0.006544960380507003
2014-09-10,0.010107391029690493,0.0036460743095090287
2014-09-11,-0.00250156347717323,0.0008819004955680221
2014-09-12,-0.0016718913270638014,-0.005962602317955423
2014-09-15,0.0,-0.0007101342707775959
2014-09-16,-0.022817667992463875,0.007484388623729243
2014-09-17,-0.012210796915167021,0.0012956607870013848
2014-09-18,-0.07980915202775973,0.004891160439055353
2014-09-19,-0.06269149186896072,-0.00047728899848853423
2014-09-22,0.016092532059341247,-0.008013330680461617
2014-09-23,0.0811680277159117,-0.005776491884329715
2014-09-24,-0.029983978027008362,0.007832476787524412
2014-09-25,-0.02713544124587064,-0.0161687434319171
2014-09-26,-0.018918263400436564,0.008575832023560492
2014-09-29,-0.06847960444993817,-0.002546839145674107
2014-09-30,0.030254777070063632,-0.002785923753665709
2014-10-01,-0.013910355486862369,-0.013248558781923436
2014-10-02,-0.02011494252873558,5.138323673214984e-06
2014-10-03,-0.03092508664356175,0.011165519969992266
2014-10-06,-0.08803301237964234,-0.0015651201788710045
2014-10-07,0.0003016591251885359,-0.015126067527814313
2014-10-08,0.05820265379975864,0.017461629889928165
2014-10-09,0.0284981476204047,-0.020661387888607274
2014-10-10,0.0022166805209200557,-0.011451034897651202
2014-10-13,0.07077688692286421,-0.016467921915084505
2014-10-14,0.025303382390911455,0.0015788856054705924
2014-10-15,-0.009821203727021,-0.008100335516855739
2014-10-16,-0.03407934893184128,0.0001449672213005293
2014-10-17,0.0018430753027909308,0.01288410745345625
2014-10-20,-0.00026281208935619027,0.009142657253704778
2014-10-21,0.00525762355415349,0.019574477024805637
2014-10-22,-0.00915271966527198,-0.0072993076732877915
2014-10-23,-0.060965954077592976,0.012303397315150733
2014-10-24,-0.0019673974142776496,0.007053444192698377
2014-10-27,-0.014080540692762655,-0.0015015932158526368
2014-10-28,0.00285632676378178,0.01193905068743839
2014-10-29,-0.04557106237539166,-0.001385355532606214
2014-10-30,0.02924500149209175,0.006230136709882483
2014-10-31,-0.02029573789504202,0.01173138144536634
2014-11-03,-0.04054453980467587,-0.00011892668665292039
2014-11-04,0.011721159777914991,-0.0028298006254305896
2014-11-05,0.030487804878048808,0.005700511902986927
2014-11-06,0.028698224852071075,0.003775505665729373
2014-11-07,-0.0166810468794939,0.0003495453448929542
2014-11-10,0.07370576191868983,0.0031202015827394014
2014-11-11,-0.004630890765459084,0.0006966726521642208
2014-11-12,0.18226600985221686,-0.0007010903671164082
2014-11-13,-0.007638888888888862,0.0005298663068808995
2014-11-14,-0.07511080009330529,0.00024027499227696758
2014-11-17,-0.029760403530895374,0.000735359002264957
2014-11-18,-0.01429685469196773,0.005133932945349251
2014-11-19,0.005801687763713037,-0.0015011209669559822
2014-11-20,-0.06318825380178283,0.001967081885274835
2014-11-21,-0.015393226980128794,0.0052368773596394025
2014-11-24,0.07703240477544049,0.0028640659074388175
2014-11-25,-0.006598046978094518,-0.0011500862564690628
2014-11-26,-0.02922422954303927,0.002805958307329659
2014-11-28,0.03338806787082671,-0.002542417853852008
2014-12-01,0.0026483050847456724,-0.006829306041904459
2014-12-02,0.00528262017960901,0.006384408602150504
2014-12-03,-0.009458749343142503,0.003764728654036764
2014-12-04,-0.019098143236074283,-0.001161820925310808
2014-12-05,0.02109248242293127,0.0016651222054904213
2014-12-08,-0.033368644067796716,-0.0072565373885138396
2014-12-09,-0.03506849315068494,-0.0002378282879760274
2014-12-10,-0.01220897217490069,-0.016350943286306596
2014-12-11,-0.0005748778384593312,0.004535718163601654
2014-12-12,0.016393442622950838,-0.016213586985894146
2014-12-15,-0.022637238256932646,-0.006342610858349973
2014-12-16,-0.0440069484655472,-0.008489015545603995
2014-12-17,-0.030890369473046575,0.020352403256384655
2014-12-18,-0.030312499999999964,0.024015221894887473
2014-12-19,0.02417015791169841,0.0045700867928373246
2014-12-22,0.040906230333543014,0.0038103977012049484
2014-12-23,0.013603385731559836,0.001746418158899976
2014-12-24,-0.03847300924545194,-0.00013927777270827946
2014-12-26,0.023573200992555998,0.0033095087132783974
2014-12-29,-0.048181818181818103,0.0008617511741360051
2014-12-30,-0.008914358484559126,-0.004888618893411967
2014-12-31,0.022165114037905553,-0.010310765015502099
2015-01-02,-0.009428032683846621,-0.0003399873718977764
2015-01-05,-0.12817258883248728,-0.018278107083859685
2015-01-06,0.02729257641921401,-0.008893486028764053
2015-01-07,0.03188097768331555,0.011629823080879564
2015-01-08,-0.029522828698935855,0.017888345920331616
2015-01-09,0.018747789175804774,-0.008403891103416772
2015-01-12,-0.06493055555555549,-0.008093661513783657
2015-01-13,-0.1782398811734125,-0.0025785648782700177
2015-01-14,-0.2548576592860371,-0.005813062584341333
2015-01-15,0.2722862340812613,-0.00924788815027322
2015-01-16,-0.013822688274547246,0.013424199691870697
2015-01-20,0.017883035282745263,0.0015499499856392873
2015-01-21,0.08357075023741678,0.004731650639044682
2015-01-22,0.019719544259421573,0.01526976753341347
2015-01-23,-0.0021486892995272733,-0.005491602646438665
2015-01-26,0.15934539190353147,0.002568451423614171
2015-01-27,-0.021916790490341675,-0.0133878439932138
2015-01-28,-0.10292442081276121,-0.013495602473454604
2015-01-29,-0.009314140558848383,0.009534702521277083
2015-01-30,-0.009401709401709368,-0.012991960420531856
2015-02-02,0.030629853321829215,0.0129624709898295
2015-02-03,-0.04813729593972371,0.01443946854046585
2015-02-04,-0.0035180299032542273,-0.004156036740925795
2015-02-05,-0.044571932921447455,0.010291401952476242
2015-02-06,0.03002309468822162,-0.0034181486724977894
2015-02-09,-0.012107623318385552,-0.004247203802536514
2015-02-10,-0.002723558783477187,0.010675513255225422
2015-02-11,-0.004096495220755503,-2.9005264455483903e-05
2015-02-12,0.013711151736745864,0.009644530173601451
2015-02-13,0.0649233543733092,0.004074733777675421
2015-02-17,0.029635901778154006,0.0015975278852071728
2015-02-18,-0.03289473684210531,-0.00031423483816916953
2015-02-19,0.028486394557823314,-0.0010620666006249113
2015-02-20,0.010748243075651143,0.0061264869245991616
2015-02-23,-0.0233128834355828,-0.0003032744159600087
2015-02-24,0.00041876046901179187,0.002758738374904146
2015-02-25,-0.006697362913352878,-0.0007657836519371353
2015-02-26,-0.003371260008428245,-0.0014759728648067183
2015-02-27,0.07188160676532762,-0.002956309161715742
2015-03-02,0.08007889546351099,0.0061249703017343116
2015-03-03,0.0248356464572681,-0.004538606491954589
2015-03-04,-0.031004989308624498,-0.0043885035440131
2015-03-05,0.012136815005516777,0.0011960753479816066
2015-03-06,-0.009447674418604501,-0.014173932909416154
2015-03-09,0.06382978723404253,0.003944458928381467
2015-03-10,0.004827586206896495,-0.016961378839393415
2015-03-11,0.01441317776252582,-0.0019176581089542788
2015-03-12,-0.005751014884979866,0.012601458651923192
2015-03-13,-0.022796869683565757,-0.006074687189912553
2015-03-16,0.011142061281337101,0.01353365150482122
2015-03-17,-0.017217630853994526,-0.003320215838054086
2015-03-18,-0.103363700070077,0.012158435698169878
2015-03-19,0.019538882375927935,-0.004872588711598014
2015-03-20,0.003449597546953065,0.009012717360609157
2015-03-23,0.01413292589763171,-0.0017456477396706749
2015-03-24,-0.07080979284369116,-0.006139458853270718
2015-03-25,-0.001216051884880387,-0.014558928998326448
2015-03-26,0.006493506493506551,-0.0023774289803740745
2015-03-27,-0.003225806451612967,0.002368504243367431
2015-03-30,-0.0016181229773462036,0.012236659518102488
2015-03-31,-0.010940032414910927,-0.008795728200015285
2015-04-01,0.008603031544448969,-0.003965394677666545
2015-04-02,0.025995125913891082,0.0035296573756244953
2015-04-06,0.009501187648456089,0.006608739404729613
2015-04-07,-0.007843137254901933,-0.0020618853995443276
2015-04-08,-0.033201581027668015,0.0026826178882932705
2015-04-09,-0.005314799672935355,0.004457466737115112
2015-04-10,-0.03534730785039053,0.005202804158417784
2015-04-13,-0.0472944184064763,-0.004581220326727142
2015-04-14,-0.025044722719141266,0.0016296841471401535
2015-04-15,0.022935779816513735,0.005148293762882616
2015-04-16,0.022421524663677195,-0.0007784945624055295
2015-04-17,-0.023684210526315863,-0.01131121763048748
2015-04-20,0.007187780772686336,0.009235145446333526
2015-04-21,0.04237288135593231,-0.0014806703485050754
2015-04-22,0.0004278990158324003,0.00508751770141469
2015-04-23,0.006843455945252375,0.002357729748192483
2015-04-24,-0.018266779949023038,0.00225279588060201
2015-04-27,-0.009086975335352632,-0.004141304912428145
2015-04-28,-0.013973799126637543,0.0027691899171140566
2015-04-29,-0.001771479185119551,-0.003740377158637509
2015-04-30,0.04614019520851831,-0.010128865367728945
2015-05-01,-0.011026293469041604,0.010922987662490113
2015-05-04,0.02487135506003435,0.0029407719051932624
2015-05-05,-0.013389121338912124,-0.011837369767650707
2015-05-06,-0.02459711620016969,-0.0044556966871822645
2015-05-07,0.03347826086956518,0.0037737663149290945
2015-05-08,0.0252419015565839,0.01345785440613012
2015-05-11,-0.0077964710709887974,-0.005089551533481451
2015-05-12,-0.0008271298593880427,-0.002949656348410934
2015-05-13,-0.021523178807946963,-0.00030488966805131135
2015-05-14,0.002115059221658111,0.010779230681254859
2015-05-15,0.0012663571127056183,0.0007684691905143204
2015-05-18,-0.019392917369308593,0.003047961822747025
2015-05-19,-0.002579535683576939,-0.0006434341536727395
2015-05-20,0.008620689655172376,-0.0009305254649102368
2015-05-21,0.005982905982905962,0.002337888374062347
2015-05-22,0.021240441801189558,-0.0022338817919862475
2015-05-26,-0.010815307820299491,-0.01028192995494015
2015-05-27,-0.002102607232968845,0.00916262712669913
2015-05-28,0.0,-0.0012667884792887385
2015-05-29,-0.0012642225031606058,-0.006318400218786491
2015-06-01,-0.05864978902953588,0.0020594194714789182
2015-06-02,0.011653966831017382,-0.0010086516742198182
2015-06-03,-0.00044306601683652413,0.0021188850967008843
2015-06-04,-0.006205673758865271,-0.008623177094419732
2015-06-05,0.004906333630686932,-0.0014361783342240475
2015-06-08,0.01464713715046595,-0.00647448669982742
2015-06-09,0.004374453193350725,0.00041841406640763523
2015-06-10,-0.0034843205574912606,0.012042400788404573
2015-06-11,0.004807692307692291,0.001738552156564932
2015-06-12,0.002609830361026466,-0.006994300238043261
2015-06-15,0.02819956616052055,-0.004622488789987278
2015-06-16,0.05400843881856554,0.005689804886707783
2015-06-17,-0.009607686148919159,0.001979687924857698
2015-06-18,0.004042037186742009,0.009902687056045245
2015-06-19,-0.01731078904991956,-0.005303501725405946
2015-06-22,0.013928717738631802,0.006094815615239835
2015-06-23,-0.014949494949494935,0.0006359375368019116
2015-06-24,-0.01312551271534046,-0.0073533565577629245
2015-06-25,0.00831255195344971,-0.002973565148109092
2015-06-26,0.0012366034624897715,-0.0003900471386237836
2015-06-29,0.05804857966241239,-0.020866147352592623
2015-06-30,0.027626459143968995,0.0026583853346553443
2015-07-01,-0.02461188943581971,0.0069361304050681305
2015-07-02,-0.010481366459627384,-0.0003080744384861278
2015-07-06,0.05570812083169874,-0.003861747512976854
2015-07-07,-0.01077666295057611,0.006080937373112327
2015-07-08,0.009015777610819065,-0.016652733335255188
2015-07-09,0.0018615040953089412,0.002262200246252455
2015-07-10,0.053883314752879885,0.012338456888524973
2015-07-13,0.023977433004231052,0.011066059269389639
2015-07-14,-0.011707988980716122,0.004453229186511587
2015-07-15,-0.012543554006968716,-0.0007349628962278754
2015-07-16,-0.023994354269583518,0.008014615165606864
2015-07-17,0.010845986984815648,0.0011062519712468077
2015-07-20,-0.006795422031473652,0.0007711695444458933
2015-07-21,-0.009362621534029447,-0.0042616573007311365
2015-07-22,0.0050890585241729624,-0.002387682202330099
2015-07-23,-0.003616636528028905,-0.005676040016082129
2015-07-24,0.046823956442831216,-0.010703327545608099
2015-07-27,0.015950069348127593,-0.0057750102180655905
2015-07-28,0.0023890784982933955,0.012386102029366963
2015-07-29,-0.018045624787197845,0.007318762689597635
2015-07-30,-0.004854368932038722,2.845530383144279e-05
2015-07-31,-0.011498257839721249,-0.0022716171163267296
2015-08-03,-0.007402185407120121,-0.002756863639820639
2015-08-04,0.009588068181818121,-0.0022497187851517886
2015-08-05,-0.009145269081955787,0.003114669520188018
2015-08-06,-0.013134540291089736,-0.007752971654983343
2015-08-07,-0.0003597122302159139,-0.0028748872122712488
2015-08-10,-0.05253688377114063,0.012808232694927035
2015-08-11,0.021648309912647212,-0.009557167162504987
2015-08-12,-0.004832713754646889,0.0009500640573494312
2015-08-13,-0.016062756817332824,-0.0012751372210638712
2015-08-14,0.006074411541381997,0.0039118935964941315
2015-08-17,-0.02981132075471693,0.005211470973541132
2015-08-18,-0.04045118630882938,-0.0026255208234241545
2015-08-19,-0.08390758005674903,-0.008254964424012301
2015-08-20,0.03849557522123881,-0.021100110116800797
2015-08-21,-0.009799744354495044,-0.031850982202944356
2015-08-24,-0.09036144578313254,-0.03941366590728046
2015-08-25,0.043046357615893927,-0.013522007595565322
2015-08-26,0.020408163265306145,0.03903384539598753
2015-08-27,-0.010222222222222244,0.024297736162143035
2015-08-28,0.039964077233947126,0.0006087560246721413
2015-08-31,-0.009067357512953289,-0.008391699809439435
2015-09-01,-0.010021786492374729,-0.029576407832956453
2015-09-02,0.0061619718309859906,0.018292969668469272
2015-09-03,-0.01049868766404205,0.0011647835144650287
2015-09-04,0.01812555260831128,-0.015329578244401953
2015-09-08,0.05601389491966979,0.025083020164270664
2015-09-09,-0.023848684210526216,-0.013897563229596788
2015-09-10,0.0029486099410278577,0.005277955139955992
2015-09-11,0.007559848803023961,0.0044870382986135215
2015-09-14,-0.04168403501458939,-0.0040896458529868784
2015-09-15,-0.0017398869073510514,0.012831344116577714
2015-09-16,-0.0039215686274509665,0.008705367298757816
2015-09-17,0.017935258092738326,-0.0025610055580335134
2015-09-18,-0.0021486892995272733,-0.016164204602552523
2015-09-21,-0.025409130060292773,0.004565813598361723
2015-09-22,0.016349977905435242,-0.01231843902042229
2015-09-23,-0.00043478260869567187,-0.002048652933485662
2015-09-24,0.016963897346672585,-0.0033629742722152134
2015-09-25,0.0051325919589391145,-0.0004657806483666649
2015-09-28,0.01659574468085112,-0.02566611782492978
2015-09-29,-0.009208874005860235,0.0012328818080848958
2015-09-30,-0.003379805661174462,0.0190755218699743
2015-10-01,0.005086901229334417,0.001973927490716232
2015-10-02,-0.001687051876845258,0.014315268580220586
2015-10-05,0.014364174059991575,0.01828980813381431
2015-10-06,0.02498958767180337,-0.0035882338139452408
2015-10-07,-0.012596505485574894,0.008035678209220576
2015-10-08,-0.0016460905349794386,0.008818386335509576
2015-10-09,0.00577081615828523,0.0007251307470337309
2015-10-12,0.0057377049180327155,0.0012755038736604885
2015-10-13,0.013854930725346382,-0.006825414134604912
2015-10-14,0.014067524115755736,-0.004716298429397803
2015-10-15,0.00832342449464929,0.01485277599486512
2015-10-16,0.033411949685534514,0.004570474242289402
2015-10-19,0.00342335488779022,0.00027052151629769483
2015-10-20,0.022744503411675554,-0.001421083170244808
2015-10-21,-0.010007412898443202,-0.005825376581296671
2015-10-22,0.027330587794833328,0.016627537222502875
2015-10-23,0.009110787172011747,0.011030396928638497
2015-10-26,0.029613578909353677,-0.0019131147145990957
2015-10-27,0.033672395650648834,-0.0025540995953997614
2015-10-28,0.02986087546657612,0.011839933394323987
2015-10-29,0.03327841845140034,-0.00044968545937285054
2015-10-30,0.043048469387755084,-0.0048099702786910115
2015-11-02,0.09844084377866102,0.011873845798707316
2015-11-03,0.10353465070971324,0.002728072051519481
2015-11-04,0.011097099621689699,-0.0035453765540646165
2015-11-05,-0.04539785482664005,-0.0011320880364932284
2015-11-06,-0.0337078651685393,-0.00034763063530685034
2015-11-09,0.028123309897241766,-0.00982278963414629
2015-11-10,-0.11441346659652818,0.0015106466914911465
2015-11-11,-0.09504009504009503,-0.0032280998405164185
2015-11-12,0.09583196586806686,-0.01399036144578314
2015-11-13,-0.0002994908655284956,-0.011207397957936904
2015-11-16,-0.010784901138406244,0.014903313824738973
2015-11-17,0.011205330102967759,-0.0013393792099123392
2015-11-18,0.005989817310572132,0.016162384658902518
2015-11-19,-0.032450133968442874,-0.0011230670288638889
2015-11-20,-0.0119999999999999,0.0038102285176147
2015-11-23,0.0031142946122704185,-0.0012349401915593416
2015-11-24,-0.01148711580254591,0.0012220896294909966
2015-11-25,0.02858040201005041,-0.0001292397828771552
2015-11-27,0.09770992366412212,0.0005936223891387371
2015-11-30,0.05146036161335177,-0.004640904067250151
2015-12-01,-0.042857142857142816,0.010680586999677999
2015-12-02,-0.00497512437810943,-0.010995752937987158
2015-12-03,0.0008333333333334636,-0.014373578391063457
2015-12-04,0.0038856508465168194,0.020525755993794137
2015-12-07,0.09012994194083501,-0.00698956346303703
2015-12-08,0.04159269591681447,-0.006489911269239812
2015-12-09,0.012904796688580467,-0.007738940390290883
2015-12-10,-0.0012019230769231282,0.00225139430167709
2015-12-11,0.08255114320096268,-0.01942277425044958
2015-12-14,-0.017341040462427793,0.00475558669628362
2015-12-15,0.046606334841629016,0.010618514891638675
2015-12-16,-0.01859057501080852,0.014514952946300674
2015-12-17,0.0033039647577093323,-0.015040495497016582
2015-12-18,0.01690450054884729,-0.017797236873680844
2015-12-21,-0.05526770293609662,0.007778414898656383
2015-12-22,-0.0013711151736746086,0.008816762734086936
2015-12-23,0.012356979405034219,0.012418034595898853
2015-12-24,0.02396021699819184,-0.0015986125980361754
2015-12-28,-0.06887417218543046,-0.0021785646703768036
2015-12-29,0.023944997629208098,0.010629710673474513
2015-12-30,-0.011113683723083967,-0.007217228968994793
2015-12-31,0.006789978927651541,-0.009411833126550917
2016-01-04,0.007674418604651123,-0.01530377604039257
2016-01-05,-0.004846526655896688,0.002012262379140095
2016-01-06,-0.0009276437847866026,-0.013115420660382515
2016-01-07,0.06081708449396461,-0.023700421050516063
2016-01-08,-0.00897155361050328,-0.01083840686741222
2016-01-11,-0.011481563258997518,0.0008532645172032449
2016-01-12,-0.006030824212642338,0.007802793618448156
2016-01-13,-0.028764044943820233,-0.024965440402748285
2016-01-14,-0.007172605275335364,0.01669593922593471
2016-01-15,-0.13237007690515035,-0.02159909253631931
2016-01-19,0.01933924254633368,0.0005318215419634065
2016-01-20,0.09249011857707523,-0.011693854879261001
2016-01-21,-0.010612638687891973,0.005195419855539507
2016-01-22,-0.06728425158459284,0.020283682630725774
2016-01-25,0.0266596968112911,-0.015637946405160252
2016-01-26,-0.0076374745417515655,0.014144309246276299
2016-01-27,0.01334017444843516,-0.010863455608495332
2016-01-28,-0.0387341772151899,0.005528558910220527
2016-01-29,0.0015801948907032681,0.02476021464486422
2016-02-01,-0.021298974493820677,-0.00044324413474616797
2016-02-02,0.0045674368619021966,-0.018743103466056232
2016-02-03,-0.015779620219309898,0.004992039011471272
2016-02-04,0.06141304347826093,0.0015267734362336416
2016-02-05,-0.010496671786994427,-0.018481296823200877
2016-02-08,-0.035963777490297444,-0.014153878886199789
2016-02-09,0.007246376811594235,-0.0006636308701657434
2016-02-10,0.017585931254995968,-0.0001889634544679497
2016-02-11,-0.00628436763550666,-0.01230114587495812
2016-02-12,0.011857707509881354,0.01951800905373191
2016-02-16,0.05833333333333335,0.01651669365823305
2016-02-17,0.026328740157480324,0.01648044398020665
2016-02-18,0.010309278350515427,-0.004665718645228911
2016-02-19,-0.0033222591362125353,-2.60711324778784e-05
2016-02-22,0.04238095238095241,0.01445421268341529
2016-02-23,-0.04088624942896313,-0.012454381906964795
2016-02-24,0.00666825434627305,0.0044397716094042305
2016-02-25,0.001892595221197002,0.011348326251425123
2016-02-26,0.008972845336481683,-0.0018701644719988364
2016-02-29,0.02082845775801534,-0.008120941454274777
2016-03-01,-0.005043558000916937,0.023868794087660294
2016-03-02,-0.019815668202765035,0.00409432102509677
2016-03-03,-0.013634226610249045,0.003498703717687457
2016-03-04,-0.02407054337464254,0.0033059095013543427
2016-03-07,0.01318681318681314,0.0008850044250221512
2016-03-08,-0.007230657989877098,-0.011240108704340224
2016-03-09,0.002184996358339575,0.005052393318714987
2016-03-10,0.007267441860465018,0.00015583684385145347
2016-03-11,0.007936507936507908,0.016395502545776264
